entity,entity_id,field,issue_type,severity,detected_value,corrected_value,action,evidence,confidence,checker,detected_at
classes,cls_morning_social_drills_ajman,branch_id,not_stated_in_text,info,br_ajman,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742537+00:00
classes,cls_morning_social_drills_ajman,coach_id,not_stated_in_text,info,cch_saif_al_shamsi,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742541+00:00
classes,cls_morning_social_drills_ajman,level,not_stated_in_text,info,all_levels,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742545+00:00
classes,cls_morning_social_drills_ajman,gender,not_stated_in_text,info,mixed,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742548+00:00
classes,cls_morning_social_drills_ajman,min_age,not_stated_in_text,info,16,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742552+00:00
classes,cls_morning_social_drills_ajman,max_age,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742556+00:00
classes,cls_morning_social_drills_ajman,price_per_term_aed,not_stated_in_text,info,700,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742559+00:00
classes,cls_morning_social_drills_alquoz,name,not_stated_in_text,info,Morning Social Drills,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742565+00:00
classes,cls_morning_social_drills_alquoz,branch_id,not_stated_in_text,info,br_alquoz,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742569+00:00
classes,cls_morning_social_drills_alquoz,coach_id,not_stated_in_text,info,cch_rashid_al_blooshi,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742573+00:00
classes,cls_morning_social_drills_alquoz,level,not_stated_in_text,info,all_levels,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742577+00:00
classes,cls_morning_social_drills_alquoz,gender,not_stated_in_text,info,mixed,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742580+00:00
classes,cls_morning_social_drills_alquoz,min_age,not_stated_in_text,info,16,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742584+00:00
classes,cls_morning_social_drills_alquoz,max_age,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742588+00:00
classes,cls_morning_social_drills_alquoz,price_per_term_aed,not_stated_in_text,info,700,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742591+00:00
classes,cls_morning_social_drills_jvc,name,not_stated_in_text,info,Morning Social Drills,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742596+00:00
classes,cls_morning_social_drills_jvc,branch_id,not_stated_in_text,info,br_jvc,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742599+00:00
classes,cls_morning_social_drills_jvc,coach_id,not_stated_in_text,info,cch_yousef_halabi,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742603+00:00
classes,cls_morning_social_drills_jvc,level,not_stated_in_text,info,all_levels,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742606+00:00
classes,cls_morning_social_drills_jvc,gender,not_stated_in_text,info,mixed,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742610+00:00
classes,cls_morning_social_drills_jvc,min_age,not_stated_in_text,info,16,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742613+00:00
classes,cls_morning_social_drills_jvc,max_age,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742617+00:00
classes,cls_morning_social_drills_jvc,price_per_term_aed,not_stated_in_text,info,900,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742621+00:00
classes,cls_morning_social_drills_khalifa,name,not_stated_in_text,info,Morning Social Drills,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742625+00:00
classes,cls_morning_social_drills_khalifa,branch_id,not_stated_in_text,info,br_khalifa,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742629+00:00
classes,cls_morning_social_drills_khalifa,coach_id,not_stated_in_text,info,cch_marwan_haddad,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742633+00:00
classes,cls_morning_social_drills_khalifa,level,not_stated_in_text,info,all_levels,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742637+00:00
classes,cls_morning_social_drills_khalifa,gender,not_stated_in_text,info,mixed,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742641+00:00
classes,cls_morning_social_drills_khalifa,min_age,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742644+00:00
classes,cls_morning_social_drills_khalifa,max_age,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742648+00:00
classes,cls_morning_social_drills_khalifa,price_per_term_aed,not_stated_in_text,info,800,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742652+00:00
classes,cls_morning_social_drills_yas,name,not_stated_in_text,info,Morning Social Drills,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742658+00:00
classes,cls_morning_social_drills_yas,branch_id,not_stated_in_text,info,br_yas,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742661+00:00
classes,cls_morning_social_drills_yas,coach_id,not_stated_in_text,info,cch_reem_darwish,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742665+00:00
classes,cls_morning_social_drills_yas,level,not_stated_in_text,info,all_levels,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742669+00:00
classes,cls_morning_social_drills_yas,gender,not_stated_in_text,info,mixed,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742672+00:00
classes,cls_morning_social_drills_yas,min_age,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742676+00:00
classes,cls_morning_social_drills_yas,max_age,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742680+00:00
classes,cls_morning_social_drills_yas,price_per_term_aed,not_stated_in_text,info,900,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742683+00:00
classes,cls_tactics_workshop_alquoz,name,not_stated_in_text,info,Tactics Workshop,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742688+00:00
classes,cls_tactics_workshop_alquoz,branch_id,not_stated_in_text,info,br_alquoz,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742692+00:00
classes,cls_tactics_workshop_alquoz,coach_id,not_stated_in_text,info,cch_nicolas_prado,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742696+00:00
classes,cls_tactics_workshop_alquoz,level,not_stated_in_text,info,advanced,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742700+00:00
classes,cls_tactics_workshop_alquoz,gender,not_stated_in_text,info,mixed,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742703+00:00
classes,cls_tactics_workshop_alquoz,min_age,not_stated_in_text,info,18,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742707+00:00
classes,cls_tactics_workshop_alquoz,max_age,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742713+00:00
classes,cls_tactics_workshop_alquoz,price_per_term_aed,not_stated_in_text,info,1300,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742717+00:00
classes,cls_tactics_workshop_jvc,name,not_stated_in_text,info,Tactics Workshop,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742730+00:00
classes,cls_tactics_workshop_jvc,branch_id,not_stated_in_text,info,br_jvc,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742734+00:00
classes,cls_tactics_workshop_jvc,coach_id,not_stated_in_text,info,cch_fatima_al_zaabi,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742738+00:00
classes,cls_tactics_workshop_jvc,level,not_stated_in_text,info,advanced,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742742+00:00
classes,cls_tactics_workshop_jvc,gender,not_stated_in_text,info,mixed,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742745+00:00
classes,cls_tactics_workshop_jvc,min_age,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742749+00:00
classes,cls_tactics_workshop_jvc,max_age,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742753+00:00
classes,cls_tactics_workshop_jvc,price_per_term_aed,not_stated_in_text,info,1200,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742757+00:00
classes,cls_tactics_workshop_khalifa,name,not_stated_in_text,info,Tactics Workshop,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742761+00:00
classes,cls_tactics_workshop_khalifa,branch_id,not_stated_in_text,info,br_khalifa,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742765+00:00
classes,cls_tactics_workshop_khalifa,coach_id,not_stated_in_text,info,cch_salem_al_ketbi,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742769+00:00
classes,cls_tactics_workshop_khalifa,level,not_stated_in_text,info,advanced,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742772+00:00
classes,cls_tactics_workshop_khalifa,gender,not_stated_in_text,info,mixed,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742776+00:00
classes,cls_tactics_workshop_khalifa,min_age,not_stated_in_text,info,18,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742780+00:00
classes,cls_tactics_workshop_khalifa,max_age,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742783+00:00
classes,cls_tactics_workshop_khalifa,price_per_term_aed,not_stated_in_text,info,1300,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742787+00:00
classes,cls_tactics_workshop_yas,name,not_stated_in_text,info,Tactics Workshop,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742791+00:00
classes,cls_tactics_workshop_yas,branch_id,not_stated_in_text,info,br_yas,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742795+00:00
classes,cls_tactics_workshop_yas,coach_id,not_stated_in_text,info,cch_lucas_benitez,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742799+00:00
classes,cls_tactics_workshop_yas,level,not_stated_in_text,info,advanced,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742802+00:00
classes,cls_tactics_workshop_yas,gender,not_stated_in_text,info,mixed,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742806+00:00
classes,cls_tactics_workshop_yas,min_age,not_stated_in_text,info,18,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742809+00:00
classes,cls_tactics_workshop_yas,max_age,not_stated_in_text,info,,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742813+00:00
classes,cls_tactics_workshop_yas,price_per_term_aed,not_stated_in_text,info,1300,,validated_ok,text does not state this field; structured value stands,,adjudicate,2026-08-17T10:50:40.742817+00:00
